t,S,theta,kappa,sigma,I
0.000000000000000000e+00,8.724076546414357702e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-8.973715017997211163e+00
2.000000000000000111e-01,9.177128688646735144e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,5.076006713617925215e+00
4.000000000000000222e-01,8.606460882758504294e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,1.144186541129032619e+00
6.000000000000000888e-01,8.763439240220111115e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-5.014352337529053294e+00
8.000000000000000444e-01,8.933936287504720131e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-3.492643436491320585e-01
1.000000000000000000e+00,9.133557571077991488e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-1.111732828186744015e+00
1.200000000000000178e+00,1.018815646281068910e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,4.831636963317508915e+00
1.400000000000000133e+00,8.629070728317939087e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,7.054903572661974209e+00
1.600000000000000089e+00,9.046747021783357878e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,9.430910014792260654e+00
1.800000000000000044e+00,9.137323655931457456e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,8.242048678177638976e+00
2.000000000000000000e+00,9.837116885539719524e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,1.301327324026402721e+00
2.200000000000000178e+00,1.115959011984457128e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,4.685540112158470549e+00
2.400000000000000355e+00,8.656338469889157672e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-3.283940210681737248e+00
2.600000000000000089e+00,8.878772039507872860e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-1.016326587240010682e+00
2.800000000000000266e+00,9.529620176432623824e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-6.292570234083319392e+00
3.000000000000000000e+00,9.689735314085285989e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,7.787216389945065487e+00
3.200000000000000178e+00,9.967122459495646458e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,6.175160304658973587e+00
3.400000000000000355e+00,7.234748248007800697e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,5.678778676736671471e+00
3.600000000000000089e+00,9.903689899028901289e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,8.237538451890372926e+00
3.800000000000000266e+00,8.122367175609509493e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-3.179665239595141912e-01
4.000000000000000000e+00,7.674046287810207811e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,7.511806636893133771e+00
4.200000000000000178e+00,8.450034307253529997e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-6.362460392146158661e+00
4.400000000000000355e+00,1.024749456017691296e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-9.052486907016616513e+00
4.600000000000000533e+00,8.877653038374759831e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,2.402420741174839947e+00
4.800000000000000711e+00,1.002825625369152540e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,4.265268976679692514e-01
5.000000000000000000e+00,8.084702745323073536e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,3.145149775393715430e+00
5.200000000000000178e+00,8.647394275740958314e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,3.200101217190354674e+00
5.400000000000000355e+00,9.927745557811893384e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-8.316046434560178113e-01
5.600000000000000533e+00,8.889250391795358031e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-7.048826099251401800e+00
5.800000000000000711e+00,8.327592878128442511e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-8.378415548155084380e+00
6.000000000000000000e+00,7.618120669215174834e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,6.872282879486117935e-01
6.200000000000000178e+00,9.680131660633679580e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-6.502207134114263987e+00
6.400000000000000355e+00,1.002923824001384689e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-7.433308819680696899e+00
6.600000000000000533e+00,1.029200780027722528e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-5.874527949025816653e+00
6.800000000000000711e+00,7.455858465429195947e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-2.731157513038651174e+00
7.000000000000000000e+00,9.429893392079078396e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-2.209577424839697102e+00
7.200000000000000178e+00,8.508305045109141318e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-7.423466902878345763e+00
7.400000000000000355e+00,7.987306820511117511e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,7.095504020115733113e+00
7.600000000000000533e+00,7.628512251292633994e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-9.844582607382223571e+00
7.800000000000000711e+00,9.978265591435668824e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,4.978879663240238784e+00
8.000000000000000000e+00,9.187252096825343495e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,5.446882572886124763e-01
8.200000000000001066e+00,8.678940323352207775e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,7.305635001847718968e+00
8.400000000000000355e+00,9.660722142578832550e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,3.282027300599031250e+00
8.599999999999999645e+00,1.045585536041878871e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,2.147621778774093215e+00
8.800000000000000711e+00,9.539153891059838353e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,3.104278149811534604e-02
9.000000000000000000e+00,9.438057170603713075e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-5.094335632057762631e+00
9.200000000000001066e+00,8.545597564972664539e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,8.343852159537910040e-01
9.400000000000000355e+00,8.547424241661897293e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,9.905985215206655425e+00
9.600000000000001421e+00,9.164570661824360531e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-4.667499334096043562e+00
9.800000000000000711e+00,1.002243115752583957e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,3.804508057183149106e-01
1.000000000000000000e+01,9.062871547916475645e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-8.004446219769153714e+00
1.020000000000000107e+01,1.035665862340172882e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,4.722062127139405874e+00
1.040000000000000036e+01,1.280887390265921910e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-1.055531423145346537e+00
1.060000000000000142e+01,1.192754749251999868e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-2.501151995748351453e+00
1.080000000000000071e+01,1.154035734956737835e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,1.318326236279542485e+00
1.100000000000000000e+01,1.167426897764327176e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-9.052186087835718098e+00
1.120000000000000107e+01,1.132893373056907516e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-5.922813891680062781e+00
1.140000000000000036e+01,1.015893254084371922e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-6.032815034807333276e+00
1.160000000000000142e+01,9.582388843583267146e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-3.590724695495168817e+00
1.180000000000000071e+01,1.021890978300658448e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,1.304881888203134110e+00
1.200000000000000000e+01,1.123087002156113900e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,8.025461878996317466e+00
1.220000000000000107e+01,1.126727877463715499e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,8.142986335960443967e+00
1.240000000000000036e+01,1.160805490255140127e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,9.714140264782468392e+00
1.260000000000000142e+01,1.099948767192787669e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.264174592062900615e+00
1.280000000000000071e+01,1.056549134711876503e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-3.822389051836374563e-01
1.300000000000000000e+01,1.049625541025301478e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-3.348027039988769715e+00
1.320000000000000107e+01,1.191610282516265329e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-8.855246273185404249e+00
1.340000000000000036e+01,1.033845408738751193e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-9.699966593221255096e+00
1.360000000000000142e+01,8.850151565261216158e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,5.056105814413157873e+00
1.380000000000000071e+01,1.076904233726721838e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-1.661077612457306785e+00
1.400000000000000000e+01,1.022512902915917898e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-4.560164905451784989e+00
1.420000000000000107e+01,1.151783243206960794e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.092361166782943371e+00
1.440000000000000036e+01,1.012445779783619049e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-1.017157053025158575e+00
1.460000000000000142e+01,1.175801034519683208e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,2.386449396752006180e+00
1.480000000000000071e+01,9.249473577660239920e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-1.348775018005976989e+00
1.500000000000000000e+01,1.087906819239012446e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,4.649031402186432516e+00
1.520000000000000107e+01,1.245824606542266899e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.615169240696353370e+00
1.540000000000000036e+01,1.210436767544454728e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-4.894651985485134915e+00
1.560000000000000142e+01,1.152668083169719582e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-3.908603779481647500e+00
1.580000000000000071e+01,1.229098960152522180e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,6.332716304219829340e+00
1.600000000000000000e+01,1.089170265150441574e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,9.482714767059555072e+00
1.619999999999999929e+01,1.047972960623270833e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-2.061635304885380826e+00
1.640000000000000213e+01,1.187789642976452287e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.946768788260307304e+00
1.660000000000000142e+01,9.076002496292403521e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-2.510220273971823346e+00
1.680000000000000071e+01,1.148925303276790988e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.714648293440486526e+00
1.700000000000000000e+01,9.791100976776833109e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-5.377580532092551380e+00
1.719999999999999929e+01,1.008993103116434975e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,3.339404976504177114e+00
1.740000000000000213e+01,7.636912406452788238e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,9.366300042002858817e+00
1.760000000000000142e+01,1.077179588839358271e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,8.399644566970433601e+00
1.780000000000000071e+01,9.977275311773466937e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,5.374217188977503668e-02
