t,S,theta,kappa,sigma,I
0.000000000000000000e+00,9.736580616294159274e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-6.960038633915814899e-01
2.000000000000000111e-01,9.897854922655553445e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,8.833585044960333477e+00
4.000000000000000222e-01,1.021590513339057482e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,2.128269334442723704e+00
6.000000000000000888e-01,8.871448476748872158e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,3.437766421766500713e+00
8.000000000000000444e-01,1.099594335536860479e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.096547806950368908e+00
1.000000000000000000e+00,1.118859284277536892e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.932327134543557534e+00
1.200000000000000178e+00,1.132941181764096639e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,9.270281543063930485e+00
1.400000000000000133e+00,9.002778695536326481e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,1.862365003390420881e+00
1.600000000000000089e+00,1.013080541661134149e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,2.025114780166365591e+00
1.800000000000000044e+00,9.695912059047170350e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,9.819128147184670752e+00
2.000000000000000000e+00,9.684394597735326293e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,4.951648609174350568e+00
2.200000000000000178e+00,1.100198042360812423e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.176434370061928192e+00
2.400000000000000355e+00,9.425439446874818161e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-3.438922693160131772e+00
2.600000000000000089e+00,9.864819249276755020e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.432567813520196687e+00
2.800000000000000266e+00,1.001727933754279709e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-3.147782983211698138e+00
3.000000000000000000e+00,9.346529396403203682e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,3.294001113745427034e+00
3.200000000000000178e+00,9.511814692449105380e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.541105498939582930e+00
3.400000000000000355e+00,9.675293779910624226e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,1.150839162650694192e+00
3.600000000000000089e+00,8.983369287789193525e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-5.439246157878169896e+00
3.800000000000000266e+00,1.005563328771289955e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,5.026716930875727130e+00
4.000000000000000000e+00,1.163678408409961396e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-5.067001023864944997e+00
4.200000000000000178e+00,1.067692562994351224e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-1.747607611743511313e+00
4.400000000000000355e+00,1.043741338328401769e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-3.512564446080501668e+00
4.600000000000000533e+00,1.013764335566596397e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,8.093917943531319992e+00
4.800000000000000711e+00,9.361157297352599160e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,8.177678909704710009e+00
5.000000000000000000e+00,9.471032424040549680e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,7.381025539544939562e+00
5.200000000000000178e+00,9.091513409810373370e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-8.498530911876649441e+00
5.400000000000000355e+00,1.011339668791115587e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,3.057305306123215161e+00
5.600000000000000533e+00,8.520054990036082243e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-5.486395825433163509e-01
5.800000000000000711e+00,8.792165125866162612e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,8.034264510685613203e+00
6.000000000000000000e+00,9.057596068575480830e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,1.931837483971023062e+00
6.200000000000000178e+00,8.705825415953601931e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,3.077294204829053470e+00
6.400000000000000355e+00,8.869789786548368804e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-6.868843610698014857e+00
6.600000000000000533e+00,9.465980507876571304e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-3.267561329067167897e+00
6.800000000000000711e+00,1.010336050915547235e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-8.821935341720024581e+00
7.000000000000000000e+00,8.412486025015150082e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,2.121170118012187800e+00
7.200000000000000178e+00,8.220439830683907712e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,6.525557186624659778e+00
7.400000000000000355e+00,1.016799973564400883e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,3.867887732335537621e+00
7.600000000000000533e+00,1.051856472685540833e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-2.128674882342793673e+00
7.800000000000000711e+00,8.028251601212014199e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-9.670747617801767504e+00
8.000000000000000000e+00,1.054901351344824434e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-4.003132443831461273e+00
8.200000000000001066e+00,9.032237947771937225e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-4.293291089404664973e+00
8.400000000000000355e+00,9.660746943004662191e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,7.835601462607680645e+00
8.599999999999999645e+00,9.858186547799494548e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,6.875807121421424029e+00
8.800000000000000711e+00,9.347485826547813348e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,1.302864146254325561e+00
9.000000000000000000e+00,9.854547207668957753e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,4.179452530588058323e+00
9.200000000000001066e+00,9.212762114532220270e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-3.609509356998767515e+00
9.400000000000000355e+00,1.010737120378053300e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,4.537465471168109943e+00
9.600000000000001421e+00,9.169584133948738280e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-9.116622867864691671e+00
9.800000000000000711e+00,8.222309542565520157e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,6.394124077257220762e+00
1.000000000000000000e+01,9.129233915680117217e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-2.045189222939287177e+00
1.020000000000000107e+01,8.586269002662909600e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-8.303946591084818252e+00
1.040000000000000036e+01,1.010624834637274372e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,5.935318597438993038e+00
1.060000000000000142e+01,8.044513836313125221e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,8.127162641851022329e+00
1.080000000000000071e+01,1.023868729765722518e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,4.271190957454255255e+00
1.100000000000000000e+01,1.005674122513112723e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-5.061575636697517311e+00
1.120000000000000107e+01,9.482645447815293283e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-7.643172538954070561e+00
1.140000000000000036e+01,8.544377241334594197e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-3.517975047535353283e+00
1.160000000000000142e+01,1.017151935387961226e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-5.846452168831155483e+00
1.180000000000000071e+01,7.350199140200580628e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,1.811482081739937300e+00
1.200000000000000000e+01,9.628501317134907644e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,6.476413220246975300e+00
1.220000000000000107e+01,8.227847986825527205e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-5.049743676219384803e+00
1.240000000000000036e+01,1.020964171556028699e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,5.923578154344973257e+00
1.260000000000000142e+01,8.207881063145855416e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,7.386846740328380179e+00
1.280000000000000071e+01,9.302573532957101321e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,5.115545647194185364e+00
1.300000000000000000e+01,9.532444280247454049e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,7.791074173897641231e+00
1.320000000000000107e+01,9.792805805954682974e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,6.422945542724850299e+00
1.340000000000000036e+01,1.014292442070300115e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,6.833683662229155686e+00
1.360000000000000142e+01,9.096442679806150400e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,4.391954589644107898e+00
1.380000000000000071e+01,9.368761639447347189e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,9.714210548931781375e+00
1.400000000000000000e+01,9.759394335501365703e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-8.259408007271929364e+00
1.420000000000000107e+01,8.963403406522332251e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-3.801344934101975603e+00
