t,S,theta,kappa,sigma,I
0.000000000000000000e+00,1.153340149815278881e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,4.789725187800261352e+00
2.000000000000000111e-01,9.430385949568427240e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-3.294858740582284895e-02
4.000000000000000222e-01,1.112846807308945252e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-8.257368901468886691e-02
6.000000000000000888e-01,1.069973373954228091e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.969984691052403036e-01
8.000000000000000444e-01,9.730445483694468711e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-2.224054434624860299e+00
1.000000000000000000e+00,8.006672934988496859e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,5.158316256956741341e+00
1.200000000000000178e+00,9.788315082304459569e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-9.808434926034784951e+00
1.400000000000000133e+00,8.611131948579942019e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,9.977627214467617023e+00
1.600000000000000089e+00,8.931000041363127417e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-1.923546744077196280e+00
1.800000000000000044e+00,9.099337984117435996e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-5.657098696940172644e+00
2.000000000000000000e+00,8.903168023352769911e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-3.168751844084112257e+00
2.200000000000000178e+00,9.033868809336359496e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,7.293983171096837026e+00
2.400000000000000355e+00,9.626850240409464687e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,7.636693011391301411e+00
2.600000000000000089e+00,8.576853692122246020e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-1.211139684779125147e+00
2.800000000000000266e+00,9.103275394548620003e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-6.981964057954068714e+00
3.000000000000000000e+00,8.607817592670623519e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,8.914504176860457818e+00
3.200000000000000178e+00,9.429864707440606120e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,1.585337859666912763e+00
3.400000000000000355e+00,9.338754655561638529e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,6.644872815555181944e+00
3.600000000000000089e+00,9.151346210061378494e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,7.621943294557791404e-01
3.800000000000000266e+00,9.313320864598608750e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,1.544473541339289824e+00
4.000000000000000000e+00,1.018384960020187080e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-4.635069264724847038e+00
4.200000000000000178e+00,9.174563102089319244e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-5.245599032896173242e-01
4.400000000000000355e+00,7.825625838364991260e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,6.321500399716214247e+00
4.600000000000000533e+00,1.005778405432648848e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-9.321909545461473101e+00
4.800000000000000711e+00,1.011261247721275014e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,3.129873181793936254e+00
5.000000000000000000e+00,8.077942898640543268e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,6.745391552859185680e+00
5.200000000000000178e+00,8.557466551507060259e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-8.392964608179871888e+00
5.400000000000000355e+00,8.750512810126570562e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-4.842124973471118032e+00
5.600000000000000533e+00,8.362990516089926496e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-2.264179743620102769e+00
5.800000000000000711e+00,1.059355341688101859e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,9.725283850655419116e+00
