t,S,theta,kappa,sigma,I
0.000000000000000000e+00,1.050772914554190640e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-5.490158524082779934e-01
2.000000000000000111e-01,1.090605946378755187e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,3.132035961131974133e+00
4.000000000000000222e-01,9.696233999193709652e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.299374856620737262e+00
6.000000000000000888e-01,1.191837656581695715e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-5.624091748132126867e+00
8.000000000000000444e-01,1.046683820942545529e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,5.825915608926138134e+00
1.000000000000000000e+00,1.221380619587894900e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.996870737938468920e+00
1.200000000000000178e+00,8.107886238890077424e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-9.070442539578536412e+00
1.400000000000000133e+00,1.036158052164989130e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-1.846651556316947662e+00
1.600000000000000089e+00,1.038988494483727321e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.222956190551157007e+00
1.800000000000000044e+00,1.141236175442127410e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-2.436436486964477233e+00
2.000000000000000000e+00,1.179783394183714806e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,9.604830266485187451e+00
2.200000000000000178e+00,1.057120454859483916e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,9.839720966601493757e+00
2.400000000000000355e+00,1.167356807067771118e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-2.206838308033969298e-01
2.600000000000000089e+00,9.761514733811464950e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.663443686685593725e+00
2.800000000000000266e+00,1.016096505635851521e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-4.188022581375030029e+00
3.000000000000000000e+00,9.104994613028783990e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-4.029438968942022470e+00
3.200000000000000178e+00,8.782840218310777880e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,9.153645493893332485e+00
3.400000000000000355e+00,1.087103311487832791e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,6.582079378005385450e-01
3.600000000000000089e+00,8.990765209943840652e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.999046531567355345e-01
3.800000000000000266e+00,9.521599240717730783e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-2.234362190466541165e-01
4.000000000000000000e+00,1.017732382928578927e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-2.154868379379402121e+00
