t,S,theta,kappa,sigma,I
0.000000000000000000e+00,1.077382762389316628e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.371189988639962110e+00
2.000000000000000111e-01,9.726946147175634660e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-3.194764473825529194e+00
4.000000000000000222e-01,9.965865220577891925e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-5.124941155086015776e+00
6.000000000000000888e-01,1.160472471178857212e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.941298350566670550e+00
8.000000000000000444e-01,1.074795757584414480e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.551879230767674755e+00
1.000000000000000000e+00,9.852849553724253306e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,3.700669129128808521e+00
1.200000000000000178e+00,1.072726446290890534e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,4.668801375559876732e+00
1.400000000000000133e+00,1.138192310828948894e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-8.092231003870724138e+00
1.600000000000000089e+00,1.112322615826001559e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-1.834850893062167643e-02
1.800000000000000044e+00,1.127621772251247156e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-8.502059144999389417e+00
2.000000000000000000e+00,1.270299227275501153e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,1.010011956008760592e-01
2.200000000000000178e+00,1.224130988840548051e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-4.766976518324139711e+00
2.400000000000000355e+00,1.139820006024978793e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,9.069065293849046583e+00
2.600000000000000089e+00,1.064369180721207453e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,4.982637112675069702e+00
2.800000000000000266e+00,1.062622519310173930e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-6.982383902609470283e-01
3.000000000000000000e+00,1.088130905276593730e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,4.619496134360534967e+00
3.200000000000000178e+00,1.052277521006184768e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-3.844342920350647397e+00
3.400000000000000355e+00,9.032960754824007621e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.297929923813399000e+00
3.600000000000000089e+00,1.111163647016083500e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,1.786393366029974672e+00
3.800000000000000266e+00,9.850975525232490426e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,6.015234442372531021e+00
4.000000000000000000e+00,1.133058088187284262e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,2.038215893083446417e+00
4.200000000000000178e+00,1.154839198084212981e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,3.434547230510311522e+00
4.400000000000000355e+00,9.752222840749753541e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,1.577510899822270218e+00
4.600000000000000533e+00,1.076109141502344935e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.213729127800259988e+00
4.800000000000000711e+00,1.119243862804501832e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-8.944364813720639518e+00
