t,S,theta,kappa,sigma,I
0.000000000000000000e+00,9.357716623374101594e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,6.609156870361061920e+00
2.000000000000000111e-01,1.102132813070807460e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,6.630685942366412178e+00
4.000000000000000222e-01,1.014515230570419480e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-2.147208083578857618e+00
6.000000000000000888e-01,8.356349388231842923e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-8.659993149760277120e+00
8.000000000000000444e-01,8.997082016483263223e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,4.101046133195788812e+00
1.000000000000000000e+00,8.483750147916940820e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-6.069140257062482391e+00
1.200000000000000178e+00,1.002291108660283481e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,3.351871040618814135e+00
1.400000000000000133e+00,7.156776597603796697e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,2.271899789245072299e+00
1.600000000000000089e+00,9.012519805131788964e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-8.919647866590951324e+00
1.800000000000000044e+00,7.879887482394494214e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-7.063476737902347757e+00
2.000000000000000000e+00,9.853953886197887035e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-2.589438297993233995e+00
2.200000000000000178e+00,9.031062321058148656e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,5.389618963501916937e+00
2.400000000000000355e+00,9.320039578724172991e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-8.826112467589490862e+00
2.600000000000000089e+00,6.107337411093045620e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,5.792500725631928304e+00
