t,S,theta,kappa,sigma,I
0.000000000000000000e+00,1.033975701695767802e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-6.677193148793545419e+00
2.000000000000000111e-01,1.059204573349615375e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-8.870976659223027028e+00
4.000000000000000222e-01,1.108948488137817989e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-4.214262605163821007e+00
6.000000000000000888e-01,1.164368638704023518e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,3.686660668843869004e+00
8.000000000000000444e-01,1.106043893334275330e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,2.137656600062182832e+00
1.000000000000000000e+00,1.185594483572927293e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,9.019711584328561571e+00
1.200000000000000178e+00,1.037922861646627615e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-5.492978631028744729e+00
1.400000000000000133e+00,1.162518062625893966e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-6.755363216406022886e+00
1.600000000000000089e+00,1.146833138152254739e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,2.394398828178479377e+00
1.800000000000000044e+00,1.145961145477445875e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-8.533310786280743798e+00
2.000000000000000000e+00,1.276241151756987380e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,9.551273184926238002e+00
2.200000000000000178e+00,1.098233563236848065e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.947084065190320956e+00
2.400000000000000355e+00,1.086104695324490166e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-2.323728521085670629e+00
2.600000000000000089e+00,1.180385586209662385e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,5.298838919147527804e+00
2.800000000000000266e+00,1.065309023480412565e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-2.497741894951759356e+00
3.000000000000000000e+00,1.009906566025307706e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,2.445578566471818149e+00
3.200000000000000178e+00,1.234472606782443194e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,6.366632343681121853e+00
3.400000000000000355e+00,9.970743312342955633e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-6.325213108864091716e+00
3.600000000000000089e+00,9.746408599778715320e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-3.631890028423545580e+00
3.800000000000000266e+00,1.175972518479400764e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.000567601594780420e+00
4.000000000000000000e+00,1.149829315195333823e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,4.302613981504670448e-01
4.200000000000000178e+00,9.838650743160355372e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,5.035516566224643498e+00
4.400000000000000355e+00,1.169606097490693664e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.400870000004733384e-01
4.600000000000000533e+00,1.111834993637331293e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-2.911215015414995833e+00
4.800000000000000711e+00,9.778949891178405629e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,9.747270333024363964e+00
5.000000000000000000e+00,1.129855951536115066e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,4.933405079471171462e-01
5.200000000000000178e+00,1.154112284508234332e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.752942203338022864e+00
5.400000000000000355e+00,1.110413612937815930e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,5.538000646645569347e+00
