t,S,theta,kappa,sigma,I
0.000000000000000000e+00,1.001398182722751162e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.748712558605244993e+00
2.000000000000000111e-01,9.072136658842407941e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,5.332349501284806337e+00
4.000000000000000222e-01,8.740961970331065922e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,5.403729866478029109e+00
6.000000000000000888e-01,9.451207590400236835e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,3.397773876553255690e+00
8.000000000000000444e-01,9.315073929459813940e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-8.195080682706890940e+00
1.000000000000000000e+00,1.081202537913826589e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.468225157791231084e+00
1.200000000000000178e+00,8.732742653938914135e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-6.653597368127243783e+00
1.400000000000000133e+00,1.046017435809281748e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,4.542522934632724940e+00
1.600000000000000089e+00,9.602615973561705598e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-6.244759486162701378e+00
1.800000000000000044e+00,9.508418405140556251e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,3.395663223121550445e+00
2.000000000000000000e+00,9.841014796102112161e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,4.681085059946958893e-01
2.200000000000000178e+00,9.327474004770056615e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,3.858227761272317480e+00
2.400000000000000355e+00,9.635544568742381299e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-1.293858152940412509e+00
2.600000000000000089e+00,1.027127183392213539e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.231695243030815234e+00
2.800000000000000266e+00,1.033284498183511424e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,6.799571479916103556e+00
3.000000000000000000e+00,1.138729019959666910e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.278168511395012530e+00
3.200000000000000178e+00,1.054199915254862230e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,3.354109114465735786e+00
3.400000000000000355e+00,9.117002247135999049e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-5.728559895576051275e+00
3.600000000000000089e+00,1.221935501472589891e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,2.340592008724733830e+00
3.800000000000000266e+00,9.690932692874436594e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,4.286208792188286765e+00
4.000000000000000000e+00,1.014204301706267852e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-4.853808966686941062e-01
4.200000000000000178e+00,9.284632856638865839e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-8.440848797296439443e+00
4.400000000000000355e+00,9.887035964630978002e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,2.927703012011628303e+00
4.600000000000000533e+00,1.169809343217188324e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,6.920757575657745519e-01
