t,S,theta,kappa,sigma,I
0.000000000000000000e+00,9.653925118416536444e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-4.017672071423619151e+00
2.000000000000000111e-01,9.466186920672341465e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-2.772820140429226754e+00
4.000000000000000222e-01,1.024630550207781710e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,9.366664717226562686e-01
6.000000000000000888e-01,1.032519810934441340e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-8.313145135071739134e+00
8.000000000000000444e-01,9.535014781429708153e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.165339026308608084e+00
1.000000000000000000e+00,9.919893370464738513e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,8.662352943499396218e+00
1.200000000000000178e+00,9.024854906245071140e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.875766826441616075e+00
1.400000000000000133e+00,8.309979622622837292e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-3.542857492860427726e+00
1.600000000000000089e+00,8.383552441235588848e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,6.339527884047122086e+00
1.800000000000000044e+00,1.098093314620862460e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-4.197568964823377158e+00
2.000000000000000000e+00,9.752481568518426291e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,2.194948440266664136e-01
2.200000000000000178e+00,1.045208694068334498e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,5.386317388679106699e+00
2.400000000000000355e+00,8.638445303220160243e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.957992765604291918e+00
2.600000000000000089e+00,1.020025587555798641e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,9.870415186715373324e+00
2.800000000000000266e+00,9.731806474533676310e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,6.399276908757688176e+00
3.000000000000000000e+00,9.619780241705166990e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,6.531113585844824598e+00
3.200000000000000178e+00,9.446909740333536698e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,8.025187976080388808e+00
3.400000000000000355e+00,1.216309228867972658e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-1.455208246947332640e-01
3.600000000000000089e+00,9.049197929787480277e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,2.087403085063641583e-01
3.800000000000000266e+00,1.043984306286739328e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-5.427867369851020030e+00
4.000000000000000000e+00,1.051729331406696666e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-1.508360031104407639e+00
4.200000000000000178e+00,8.534527428802625160e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-9.751016700273957838e-01
4.400000000000000355e+00,9.284913172950313154e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-3.759492916615982949e-01
4.600000000000000533e+00,1.058160935950637205e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-1.937708696815736431e+00
4.800000000000000711e+00,1.023403277811326229e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,7.078131224560458179e+00
5.000000000000000000e+00,9.418692365625961349e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-6.908331142792825119e-01
5.200000000000000178e+00,7.952074671371945902e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-8.338176307250666497e+00
5.400000000000000355e+00,8.167593946192707177e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,1.971209609134012553e+00
5.600000000000000533e+00,8.248687431991641450e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,3.200202059318950631e+00
5.800000000000000711e+00,9.270694647293509227e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,7.643610129911959206e+00
6.000000000000000000e+00,1.067413982731718614e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,8.154355624059245855e+00
6.200000000000000178e+00,9.007212167929713464e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,2.242539246192158942e+00
6.400000000000000355e+00,8.412888211525700877e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-1.697114054873695821e+00
6.600000000000000533e+00,9.579126159003811258e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,8.138703389317669235e+00
6.800000000000000711e+00,8.166913125318880917e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-5.141993548886798493e+00
7.000000000000000000e+00,9.428125168392750277e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-4.331393258718372330e+00
7.200000000000000178e+00,1.053806277927481716e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-1.841490937216395452e+00
7.400000000000000355e+00,9.665155768161259875e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,9.380109598111278757e+00
7.600000000000000533e+00,9.646887585348353777e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,1.419748852417242801e+00
7.800000000000000711e+00,9.429709813495918969e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,4.241540362628775540e+00
8.000000000000000000e+00,8.809171678545840711e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,6.356749465619195405e+00
8.200000000000001066e+00,8.428662275427803996e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,3.534701990001522631e+00
8.400000000000000355e+00,6.711641579983070871e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-4.969456499705991348e+00
8.599999999999999645e+00,8.793828984307610064e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,8.112083229318720612e+00
8.800000000000000711e+00,9.345723636904352816e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-8.250207959139149949e+00
9.000000000000000000e+00,8.970353129834439665e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-2.877489864802223352e+00
9.200000000000001066e+00,7.415115370813146756e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-7.675945115879372338e+00
9.400000000000000355e+00,7.870096873627365763e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-1.366677912341367929e+00
9.600000000000001421e+00,1.053077836246865351e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,3.236102708521261917e+00
9.800000000000000711e+00,9.486422763072037689e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,6.009763138774925295e+00
1.000000000000000000e+01,7.823549965618811219e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,2.905614670546846412e+00
1.020000000000000107e+01,8.491206725876623285e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-1.829136888697126651e+00
1.040000000000000036e+01,9.237096245629186075e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,7.047562534607507700e-01
1.060000000000000142e+01,8.755842720796542800e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-4.602295669448428939e+00
1.080000000000000071e+01,9.010829886281465084e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,1.180244469221992887e+00
1.100000000000000000e+01,8.116310002428370751e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,4.787942761062524255e+00
1.120000000000000107e+01,1.017651418262746965e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,1.571878002172406141e+00
1.140000000000000036e+01,8.797834220920541792e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-8.390989399113417235e+00
1.160000000000000142e+01,8.952764079914435902e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-7.853715583248568777e+00
1.180000000000000071e+01,7.991492958800339164e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,1.324879496865401407e+00
1.200000000000000000e+01,8.562822868038837409e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,9.849446585442468205e+00
1.220000000000000107e+01,8.291174385700040839e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-2.459967384352466091e+00
1.240000000000000036e+01,7.934215336464115476e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-8.350612732240353608e+00
1.260000000000000142e+01,9.464280429072955414e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-1.502606180201041752e+00
1.280000000000000071e+01,6.627393149784641668e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,3.813597859523930822e+00
1.300000000000000000e+01,8.791986337797850215e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-6.128151119350837561e+00
1.320000000000000107e+01,1.008420052796106692e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-5.741693524150727868e+00
1.340000000000000036e+01,9.506948342045713485e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-5.195749371117859283e+00
1.360000000000000142e+01,8.987813385081282469e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-4.749454416618408281e+00
1.380000000000000071e+01,1.009398895318635025e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.850033477545974137e+00
1.400000000000000000e+01,1.074119577895874755e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-2.240377094391366342e+00
1.420000000000000107e+01,1.178619427336754288e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-2.806253859943144136e+00
1.440000000000000036e+01,9.261002363823751526e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.642471544967975206e+00
1.460000000000000142e+01,9.518754127143742583e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.464225114894860624e+00
1.480000000000000071e+01,1.029188805863493261e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-5.365229987097894337e+00
1.500000000000000000e+01,9.786612084142009005e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-2.510874800504423021e+00
1.520000000000000107e+01,1.044760960272555161e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-9.909661297719537743e+00
1.540000000000000036e+01,1.081539398758036397e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.804239734939422135e+00
1.560000000000000142e+01,9.868620796496849756e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,4.597095397477200862e+00
1.580000000000000071e+01,1.125980516975765067e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,8.710116838797656413e+00
1.600000000000000000e+01,9.663515416896679699e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-5.470369393114689061e+00
1.619999999999999929e+01,1.097851418414108604e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-8.346800109698325087e+00
1.640000000000000213e+01,9.238224692008473182e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,3.020326464075427708e+00
1.660000000000000142e+01,9.931830940637880190e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,4.468906870973842871e+00
1.680000000000000071e+01,9.376357688300598348e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.223229229741998658e+00
1.700000000000000000e+01,1.117399464669893705e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,5.326316786503614509e+00
