t,S,theta,kappa,sigma,I
0.000000000000000000e+00,1.277430107244345692e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-5.985600656595480018e-02
2.000000000000000111e-01,1.167860317433220718e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-5.469651822697050747e+00
4.000000000000000222e-01,1.147918904254802364e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-1.978202638016973935e+00
6.000000000000000888e-01,1.029552838046396523e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,2.036107552828589462e+00
8.000000000000000444e-01,1.065153602039529357e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.391005593116922512e+00
1.000000000000000000e+00,9.675149380829940471e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,2.626176792204638843e+00
1.200000000000000178e+00,1.062131987528014854e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-2.932519779154181272e+00
1.400000000000000133e+00,9.926252600394790404e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-4.618272375652181516e+00
1.600000000000000089e+00,1.195721094791623695e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-8.971776686886979491e+00
1.800000000000000044e+00,1.051813708204085041e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,6.658192555849652194e+00
2.000000000000000000e+00,9.910326777291396105e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.883834414495442644e+00
2.200000000000000178e+00,1.138611751679618589e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,4.681733722369138206e+00
2.400000000000000355e+00,1.226958433209625277e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,9.236074229822921922e+00
2.600000000000000089e+00,1.162789733623073474e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-9.038690556527942732e+00
2.800000000000000266e+00,1.113491419462794063e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,2.667053744320561748e+00
3.000000000000000000e+00,1.053569060958451375e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,9.593320841834707124e-01
3.200000000000000178e+00,1.078838065976458038e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,2.516286412678487849e+00
3.400000000000000355e+00,8.101723534894327283e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,5.305873122889416038e+00
3.600000000000000089e+00,8.852923239647286779e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-3.202280606701881638e+00
3.800000000000000266e+00,8.765162109853810168e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,6.433636887651246639e+00
4.000000000000000000e+00,9.723713170028382979e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-9.359118941260664570e+00
4.200000000000000178e+00,9.443339752529686937e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-5.605105381783401342e+00
4.400000000000000355e+00,8.354725657094626001e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-3.792791834628799208e+00
4.600000000000000533e+00,8.090819273250883237e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,1.853087041395955481e+00
4.800000000000000711e+00,7.574706915265760898e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,3.179121263787243024e+00
5.000000000000000000e+00,9.014086983687045196e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,2.195667958402747644e+00
5.200000000000000178e+00,9.544706513734888542e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,3.919316172747510763e+00
5.400000000000000355e+00,7.959649487900744003e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-2.359861008818029404e+00
5.600000000000000533e+00,9.229342379237837068e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,4.304988954132571877e+00
5.800000000000000711e+00,8.375014422569624362e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,4.928909973042209458e+00
6.000000000000000000e+00,9.361831956632457041e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,7.354251114338069328e+00
6.200000000000000178e+00,9.280593010682125499e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,9.166634540654754915e+00
6.400000000000000355e+00,7.955250797321553602e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,9.819244111579589429e+00
