t,S,theta,kappa,sigma,I
0.000000000000000000e+00,8.811439987358963277e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-1.246977902078247880e+00
2.000000000000000111e-01,8.379349061641828689e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,5.740807477075225762e+00
4.000000000000000222e-01,1.008644565394135162e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-2.651878203593232008e+00
6.000000000000000888e-01,8.275346547096122940e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-1.224785117116198307e+00
8.000000000000000444e-01,1.027000182602261225e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-9.865789544724147930e+00
1.000000000000000000e+00,9.610344001949786552e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,8.651612244875074964e+00
1.200000000000000178e+00,9.440949306893743342e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,9.968385969187764317e+00
1.400000000000000133e+00,9.123408817022080619e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,4.577945182885411413e+00
1.600000000000000089e+00,8.961789989693530467e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,5.571584801133042220e+00
1.800000000000000044e+00,7.848516641632878876e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-2.626400118235068248e-01
2.000000000000000000e+00,7.564641318888178922e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,2.473271125148549743e+00
2.200000000000000178e+00,7.971213882156279462e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-3.107299304541690788e+00
2.400000000000000355e+00,8.349927103169795251e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-4.987350447517306939e+00
2.600000000000000089e+00,8.428229574447615446e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-1.995500863242636314e+00
2.800000000000000266e+00,7.844522038958781085e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-6.639115377722026423e+00
3.000000000000000000e+00,9.424756122521701363e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,7.136620453870307301e+00
3.200000000000000178e+00,1.009274077457817942e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,1.466394289418664343e+00
