t,S,theta,kappa,sigma,I
0.000000000000000000e+00,9.806252122840004581e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-5.783462696475972109e+00
2.000000000000000111e-01,9.082596922364166714e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,1.633344350943398027e+00
4.000000000000000222e-01,9.720578166152225030e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-6.053550602379742074e+00
6.000000000000000888e-01,9.729816986523402988e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,3.002994899098364812e+00
8.000000000000000444e-01,9.745570546091054664e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,8.277592862575289701e+00
1.000000000000000000e+00,7.562820169382976632e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,6.862379328378054311e+00
1.200000000000000178e+00,7.690129211762514183e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-4.041549678998794803e+00
1.400000000000000133e+00,9.317847450402536591e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-7.989138571078855833e+00
1.600000000000000089e+00,9.519993586758107584e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-2.808547265182088637e-01
1.800000000000000044e+00,1.032668195071441808e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-3.491481555377484725e+00
2.000000000000000000e+00,9.547337545071370446e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,1.990443011149631403e+00
2.200000000000000178e+00,8.686913121154404838e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-9.301319122603644018e+00
2.400000000000000355e+00,8.466186921391025688e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,5.037556610332824647e+00
2.600000000000000089e+00,8.329344465484532778e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-5.353909273463903773e+00
2.800000000000000266e+00,8.621483811987026291e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,9.298959902137056588e+00
3.000000000000000000e+00,7.012920653903064183e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-5.255464882961859985e-01
3.200000000000000178e+00,8.332093777511727639e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,3.093571273615594919e+00
3.400000000000000355e+00,7.539561911248864323e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-5.343731675114828938e+00
3.600000000000000089e+00,7.817770939341722736e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-9.158014600743157985e+00
3.800000000000000266e+00,8.580084793245966734e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-6.074907905885873483e+00
4.000000000000000000e+00,7.806840951080942226e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-9.695025158165506696e+00
4.200000000000000178e+00,9.768481881842669967e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,9.304447006067949388e+00
4.400000000000000355e+00,8.946983760003908159e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-8.053953847811197164e+00
4.600000000000000533e+00,1.139209489815720788e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.967389044628816919e+00
4.800000000000000711e+00,1.109212572440874789e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,5.237863423437204347e+00
5.000000000000000000e+00,8.201955314917889206e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-5.434326778142086312e+00
