t,S,theta,kappa,sigma,I
0.000000000000000000e+00,1.096561903277412542e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,4.320909874445176158e+00
2.000000000000000111e-01,1.132983770648759547e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.637320155573734226e+00
4.000000000000000222e-01,1.197504746973228507e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,2.989284994483689673e-01
6.000000000000000888e-01,1.099918358736615032e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,8.598480511643135316e+00
8.000000000000000444e-01,1.035311916196484772e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,8.477807573055105905e+00
1.000000000000000000e+00,1.172092041431640919e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-9.709461981716900780e+00
1.200000000000000178e+00,1.179757044490593820e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-6.572686339144580003e+00
1.400000000000000133e+00,1.304935176108816819e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,3.219277448226041116e+00
1.600000000000000089e+00,1.105363971516984956e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-1.120827550102738712e-01
1.800000000000000044e+00,1.061440395230640377e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-6.028979338213797945e-01
2.000000000000000000e+00,1.144138942688861960e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,9.998973040360972675e+00
2.200000000000000178e+00,1.089909552367343437e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,2.710821620976025415e+00
2.400000000000000355e+00,1.088411925105934319e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.153908356685583669e+00
2.600000000000000089e+00,1.372078102665823751e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,9.801497032360586559e+00
2.800000000000000266e+00,1.086840525039680649e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-1.086643531786560146e+00
3.000000000000000000e+00,1.066516444644366235e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,8.214098756170713500e-01
3.200000000000000178e+00,1.194850671117174912e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-5.170056265480589275e-01
