t,S,theta,kappa,sigma,I
0.000000000000000000e+00,8.967355348007711724e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,4.159743422969539139e+00
2.000000000000000111e-01,1.031033086456105696e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-9.649637167332603127e+00
4.000000000000000222e-01,8.177802152613782294e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,8.658001973213902858e+00
6.000000000000000888e-01,8.130114523958241746e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,2.301029554326699866e+00
8.000000000000000444e-01,8.563012958964717480e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-5.641615148856082840e-01
1.000000000000000000e+00,8.533803377524979972e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-1.453286629711929123e+00
1.200000000000000178e+00,9.503011212886766090e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-6.317419719298871250e+00
1.400000000000000133e+00,1.037782801063886762e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,9.109293250872113390e+00
1.600000000000000089e+00,9.697704334061068021e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-4.156344083993110949e+00
1.800000000000000044e+00,9.648941538854720612e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,7.235670488753928709e+00
2.000000000000000000e+00,7.523441385307964024e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-6.339341446562833937e+00
2.200000000000000178e+00,9.699083107583708063e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,5.780126148951580944e-01
2.400000000000000355e+00,7.697183819375397196e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,2.522069445721708547e-01
2.600000000000000089e+00,9.169622654065954226e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,8.215992117795650529e+00
2.800000000000000266e+00,9.918072037289575871e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-9.988660189398231637e+00
3.000000000000000000e+00,8.281618901757599183e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-5.948142458012135592e-01
3.200000000000000178e+00,9.425916698666981786e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,6.301568818934715210e-01
3.400000000000000355e+00,8.231968429381493202e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-1.315726852412355541e+00
3.600000000000000089e+00,9.068009440872124571e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-1.316443607232866242e+00
3.800000000000000266e+00,8.383964679565811817e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,7.589347013359187599e+00
4.000000000000000000e+00,1.091061366576537628e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-2.877534104487898148e+00
4.200000000000000178e+00,8.847500488712884970e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,5.854432702750791861e+00
4.400000000000000355e+00,1.026737483754504243e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,4.511521258005936730e+00
4.600000000000000533e+00,9.487214437851997362e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-3.860793508438840504e+00
4.800000000000000711e+00,8.300541918390973439e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-8.521205946358838546e+00
5.000000000000000000e+00,8.685779116256946430e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-5.692057329818906553e+00
5.200000000000000178e+00,7.577796772875962095e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-4.655059822407103809e-01
5.400000000000000355e+00,8.568421434071086251e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,8.220816438241396185e-01
