t,S,theta,kappa,sigma,I
0.000000000000000000e+00,9.791616205654897209e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,3.005187377236087087e+00
2.000000000000000111e-01,9.745927933514295649e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,2.885538143207252659e+00
4.000000000000000222e-01,9.100715305907359776e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-7.174225579397617736e+00
6.000000000000000888e-01,9.069191638381828291e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,7.325370479284302405e+00
8.000000000000000444e-01,7.677953333824227844e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-2.905245248633363531e-01
1.000000000000000000e+00,8.169824180690993254e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-7.132567931543320583e+00
1.200000000000000178e+00,7.907857112090050933e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,7.042397273203768293e+00
1.400000000000000133e+00,8.724792638089047259e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-3.695465642849899979e-01
1.600000000000000089e+00,9.995703377346919494e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,9.726761782712124216e+00
1.800000000000000044e+00,8.572440193891402993e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,1.660642330297276814e+00
2.000000000000000000e+00,7.620875962751735289e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-5.664171797998347913e+00
2.200000000000000178e+00,9.866609600725781970e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,9.917230465707849163e+00
2.400000000000000355e+00,1.023129854369458247e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-4.536841826305694880e+00
2.600000000000000089e+00,9.662532609599658873e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,6.108682010689030051e+00
2.800000000000000266e+00,7.597599310738184508e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-8.531478944019827537e+00
3.000000000000000000e+00,9.410471965801081584e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,7.593710273125335419e+00
3.200000000000000178e+00,9.564076544201877139e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-5.883113951344185466e+00
3.400000000000000355e+00,9.340844382893849218e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,9.012535336132145858e+00
3.600000000000000089e+00,9.725614320163868953e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,2.533330709973471428e+00
3.800000000000000266e+00,8.627359109383161417e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-6.577480200280271916e+00
4.000000000000000000e+00,9.028506261727813342e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,9.290829934355635089e+00
4.200000000000000178e+00,8.909402901832589317e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-4.560354758083344784e+00
4.400000000000000355e+00,8.732315163370970579e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,5.527580683914848692e+00
4.600000000000000533e+00,9.114421994237220659e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-8.481145474962499264e+00
4.800000000000000711e+00,8.610563562620638933e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,1.272021157408634195e+00
5.000000000000000000e+00,1.075837403309401141e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-9.260079613165855150e+00
5.200000000000000178e+00,7.143486031679264769e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-5.044733485178873877e-01
5.400000000000000355e+00,1.040270357672751667e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-3.703681419961770693e+00
5.600000000000000533e+00,1.031328364733222980e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-1.441450299802507828e+00
5.800000000000000711e+00,1.163750967352327637e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-4.627295581187478746e+00
6.000000000000000000e+00,7.880461752283640653e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-6.575884097409647744e+00
