t,S,theta,kappa,sigma,I
0.000000000000000000e+00,1.061890661280496140e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,8.615175939382829995e+00
2.000000000000000111e-01,7.452958398109437166e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-8.613202795452135518e+00
4.000000000000000222e-01,1.028437465714564958e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-9.665154297468571798e+00
6.000000000000000888e-01,7.559527517101718441e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,6.311218303240710981e+00
8.000000000000000444e-01,8.014747058356805898e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-1.395786431221901935e+00
1.000000000000000000e+00,8.621265415347334482e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-1.603064514485904368e+00
1.200000000000000178e+00,7.867738754243500665e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,7.368980661043668334e+00
1.400000000000000133e+00,7.651514877338378984e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,6.784439537884210836e+00
1.600000000000000089e+00,9.230504251814923844e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-3.052698223363236707e+00
1.800000000000000044e+00,7.977084261510603014e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-4.689824806391602152e+00
2.000000000000000000e+00,8.440201081749962864e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-1.142691461357841831e+00
2.200000000000000178e+00,8.832698078724453561e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,7.463280664376998885e-01
2.400000000000000355e+00,1.041939934666243239e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-2.844012120873868454e+00
2.600000000000000089e+00,9.295457475586389462e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,6.244766193551896549e+00
2.800000000000000266e+00,8.989271968646597166e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-6.271837854562674508e+00
3.000000000000000000e+00,8.881903637992214495e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,9.209374184777981753e+00
3.200000000000000178e+00,7.454464776869537124e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-1.427394764357988066e+00
3.400000000000000355e+00,9.432536483004653194e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,9.528898034629186498e+00
3.600000000000000089e+00,7.167013192144809919e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-1.462012175678266246e+00
3.800000000000000266e+00,8.737418786864612485e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,2.309237124708406697e+00
4.000000000000000000e+00,8.591492128298334752e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,5.522316969121341401e+00
4.200000000000000178e+00,8.693812063450226946e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-9.595188971073447703e+00
4.400000000000000355e+00,8.676747496518250058e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-3.993244644843292335e+00
4.600000000000000533e+00,8.995234739070955277e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,1.364326671242999112e-01
4.800000000000000711e+00,8.697738270410200201e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,7.975000639940404312e+00
5.000000000000000000e+00,1.065501093980494751e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,2.629870533349567552e-01
5.200000000000000178e+00,1.008140915922679515e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,1.119403406990532091e+00
5.400000000000000355e+00,8.456849174239347011e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,7.499414811471044828e+00
