t,S,theta,kappa,sigma,I
0.000000000000000000e+00,1.072287237858965847e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.593215046795192436e+00
2.000000000000000111e-01,1.261182378403481907e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-2.912456393916283304e+00
4.000000000000000222e-01,1.109774918148781264e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,9.410482381622482961e+00
6.000000000000000888e-01,1.016407718240321945e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-1.212805397175891642e+00
8.000000000000000444e-01,1.020406773627635877e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-8.393843300182977529e+00
1.000000000000000000e+00,1.160912803206608057e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-8.901218338852157075e+00
1.200000000000000178e+00,1.265454466526658939e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,6.327147054629968181e+00
1.400000000000000133e+00,1.203953114840244254e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,3.323586562203466599e+00
1.600000000000000089e+00,1.162003075563971422e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-5.071682222429862996e+00
1.800000000000000044e+00,1.202939728248542783e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-3.190632190158122938e+00
2.000000000000000000e+00,1.063025045201785090e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.905002549981858806e+00
2.200000000000000178e+00,1.181397918165641769e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-9.927984520882514374e+00
2.400000000000000355e+00,1.071018193811781982e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,6.495201863858213187e-02
2.600000000000000089e+00,9.878395286218498716e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-2.569361192820982964e+00
2.800000000000000266e+00,1.138709824126100445e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-8.620470317798661242e+00
3.000000000000000000e+00,1.099353537770167533e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,4.594049575172071798e+00
3.200000000000000178e+00,1.137018779133449620e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,3.426466365779281986e+00
3.400000000000000355e+00,1.118356474216647634e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,6.401168729905716503e+00
3.600000000000000089e+00,1.055777960918171665e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,4.214445491201100680e+00
3.800000000000000266e+00,9.867916860348646679e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-2.964464754764954968e+00
4.000000000000000000e+00,1.117692870460469168e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,8.175401215102166219e+00
4.200000000000000178e+00,1.130949575321400502e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,5.661650075575403562e+00
