t,S,theta,kappa,sigma,I
0.000000000000000000e+00,9.845494360286168867e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-5.205441908076391400e+00
2.000000000000000111e-01,8.521817612254920515e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-4.558548949476137757e+00
4.000000000000000222e-01,9.794364723874546819e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,6.170197493664304034e+00
6.000000000000000888e-01,9.221385495776839303e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,7.054265065664949930e+00
8.000000000000000444e-01,1.018384740512628506e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,2.455214227265980043e+00
1.000000000000000000e+00,8.095299715871147050e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-8.985532448227504076e+00
1.200000000000000178e+00,9.769010916281913870e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,5.434408334169074095e+00
1.400000000000000133e+00,8.895508518022321454e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,3.438889672291542965e+00
1.600000000000000089e+00,7.623792324356427619e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-5.868252059337743631e+00
1.800000000000000044e+00,7.380898357757514905e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,2.988349145013838637e+00
2.000000000000000000e+00,9.007216998084981441e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,6.178661278617408215e+00
2.200000000000000178e+00,1.002674624700673700e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-1.758636825745632848e+00
2.400000000000000355e+00,9.264856494189643854e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,5.179218552934141684e+00
2.600000000000000089e+00,9.835788782106182904e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-9.664427361308902675e+00
2.800000000000000266e+00,7.817355082085855056e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-8.645743354831756378e+00
3.000000000000000000e+00,9.108836928020584978e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,2.091517889861796320e+00
3.200000000000000178e+00,8.560240685059746779e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-1.947010561944807705e+00
3.400000000000000355e+00,1.017649569564403444e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,3.073506076846639345e+00
3.600000000000000089e+00,6.676468407521864989e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-3.311599547890089923e+00
3.800000000000000266e+00,8.154150328572442596e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-1.465362890549030794e+00
4.000000000000000000e+00,1.030905988709506227e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-3.541706264156929684e+00
