t,S,theta,kappa,sigma,I
0.000000000000000000e+00,8.700028900992133885e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,4.205008336723635054e+00
2.000000000000000111e-01,8.692095577673157880e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-5.867903042197157859e+00
4.000000000000000222e-01,9.729046802206443578e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-9.985011516353818450e+00
6.000000000000000888e-01,1.097518043812981903e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-8.637245429646915440e+00
8.000000000000000444e-01,1.116516678963284770e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,2.631776561292637595e+00
1.000000000000000000e+00,1.196917470771559744e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.813354287740848392e+00
1.200000000000000178e+00,1.217304150858169898e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,6.419873972401727968e+00
1.400000000000000133e+00,9.535054419910565793e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-1.504615867080605796e+00
1.600000000000000089e+00,1.109269790626584262e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,4.903549182966710163e+00
1.800000000000000044e+00,1.086105065174359563e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-8.597583858203467599e+00
2.000000000000000000e+00,1.112944162888173993e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-1.807242937138669348e+00
2.200000000000000178e+00,1.151577646060958804e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.150951048060132820e+00
2.400000000000000355e+00,1.147532936968610251e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,2.434144577103809937e+00
2.600000000000000089e+00,1.068737343532187190e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-6.797130552865842112e+00
2.800000000000000266e+00,1.176838755227239020e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-9.839738200823076042e+00
3.000000000000000000e+00,1.198483740956835408e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,2.629712760059916832e+00
3.200000000000000178e+00,1.090700679702146347e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-4.039470835697976270e+00
3.400000000000000355e+00,1.146403418837529609e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,1.851804199460575617e+00
3.600000000000000089e+00,1.183693799596184038e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.882228355021625887e+00
3.800000000000000266e+00,9.381703721952073805e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,2.975258247633309594e+00
4.000000000000000000e+00,1.131193580701377099e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-3.955092862237814089e+00
4.200000000000000178e+00,9.578931412014526359e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,7.575579846086629487e+00
4.400000000000000355e+00,1.019891991550054833e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-3.947047674739836864e+00
4.600000000000000533e+00,7.959440259072587676e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-7.360599935771752200e+00
4.800000000000000711e+00,9.020726604535006521e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-5.295688440940398145e+00
5.000000000000000000e+00,1.139515353043153212e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-4.369034478789208364e+00
5.200000000000000178e+00,8.278695805624993742e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,6.315407283181411202e-01
5.400000000000000355e+00,9.067808695442387545e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-6.370102238129852879e+00
5.600000000000000533e+00,9.792205102562456798e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-7.660037385729683734e+00
5.800000000000000711e+00,9.028797611503596166e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-8.667008050815246278e+00
6.000000000000000000e+00,8.917216931575652206e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-5.542048082119171326e+00
6.200000000000000178e+00,8.104615399022889743e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,6.194413440907290180e+00
