t,S,theta,kappa,sigma,I
0.000000000000000000e+00,1.001185058489795443e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.097179057023046411e+00
2.000000000000000111e-01,9.891505605861627970e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-1.368682225171815148e+00
4.000000000000000222e-01,1.105708021429463672e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,3.857505253591234862e+00
6.000000000000000888e-01,8.764168556212610373e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,5.941464146035970728e+00
8.000000000000000444e-01,8.394116699033403739e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,3.976519144575814124e+00
1.000000000000000000e+00,7.090449894154238208e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,8.710353483288841403e+00
1.200000000000000178e+00,9.491723749354796791e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,7.801652560500549782e+00
1.400000000000000133e+00,9.281097216346564371e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-9.829948876046712414e+00
1.600000000000000089e+00,9.903070070087015564e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-6.817506894682045626e+00
1.800000000000000044e+00,8.199980620173838997e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-6.373794774652392192e+00
2.000000000000000000e+00,8.475686119137080254e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,5.216722330341941216e+00
2.200000000000000178e+00,8.952884889730351459e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,3.507587014505928025e+00
2.400000000000000355e+00,1.007809253328557642e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-9.847410656403843277e+00
2.600000000000000089e+00,8.845063360499756389e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-7.105052612082387142e+00
2.800000000000000266e+00,9.973593451591750148e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,8.501495527813709430e-01
3.000000000000000000e+00,8.194354890075312703e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-1.212261633730502552e+00
3.200000000000000178e+00,1.091919257730803672e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-9.384813064182317532e+00
3.400000000000000355e+00,8.314870178631388331e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-4.659408872870455909e+00
3.600000000000000089e+00,9.402662242845899465e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-2.102743562542091382e+00
3.800000000000000266e+00,8.205022801421930634e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,3.203613951785849068e+00
4.000000000000000000e+00,9.831704083324741550e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,5.978538748115767021e-01
4.200000000000000178e+00,9.677876127028507414e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-6.149821628450613531e+00
4.400000000000000355e+00,7.918367484872885775e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,5.181244951550972644e+00
4.600000000000000533e+00,8.837564309873675583e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-2.114396584824635994e-01
4.800000000000000711e+00,8.782692044527093955e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-3.532647793708216355e+00
5.000000000000000000e+00,1.130022803866626901e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-6.052279058048171123e-02
5.200000000000000178e+00,1.000016787006694940e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,8.247235417508949951e+00
5.400000000000000355e+00,9.196972463300481238e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-9.022241229968306797e+00
5.600000000000000533e+00,9.008731151337375787e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-5.691259628063532361e+00
