t,S,theta,kappa,sigma,I
0.000000000000000000e+00,9.135052044201859012e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,8.544155374579190720e+00
2.000000000000000111e-01,7.591756994053374674e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-4.854733705222198381e+00
4.000000000000000222e-01,7.819729404879459667e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-8.562098220049204400e+00
6.000000000000000888e-01,1.222589484337478938e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,9.211467990280354456e+00
8.000000000000000444e-01,9.975294872998790030e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,4.965547632567457015e+00
1.000000000000000000e+00,1.176088444936757904e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-5.571047831827735664e+00
1.200000000000000178e+00,1.086544453050870329e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-5.982172595612588850e+00
1.400000000000000133e+00,1.120293425579710345e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,3.584174931888824744e+00
1.600000000000000089e+00,9.290709193144645051e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.791671506528404123e+00
1.800000000000000044e+00,1.097140919096213141e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,5.646349759972903115e+00
2.000000000000000000e+00,9.931021856051845953e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-1.405493446757420273e+00
2.200000000000000178e+00,1.221291365944662921e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,3.344036437918447291e-01
2.400000000000000355e+00,1.181151180254153221e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,4.989176063698065988e+00
2.600000000000000089e+00,1.197461442406519083e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-1.891809981336123769e+00
2.800000000000000266e+00,9.607364515649823300e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,4.424355713295163639e+00
3.000000000000000000e+00,1.141085923250995116e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,1.386351890948931853e+00
3.200000000000000178e+00,1.077763347549876682e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-4.756541050774767854e+00
3.400000000000000355e+00,1.103667144847424675e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-3.151851230163227768e+00
3.600000000000000089e+00,1.166797449606382653e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-2.778832630523031533e+00
