t,S,theta,kappa,sigma,I
0.000000000000000000e+00,9.489593006180443435e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-9.030214107689516823e+00
2.000000000000000111e-01,9.978661362480546471e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.835863513331546848e+00
4.000000000000000222e-01,9.640361742453044114e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-2.815494164518383968e-01
6.000000000000000888e-01,1.079009930886673185e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.864698753323466462e+00
8.000000000000000444e-01,1.052068151485432868e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-3.692707029727841928e-01
1.000000000000000000e+00,9.579528163045494260e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,1.564419644671659171e+00
1.200000000000000178e+00,8.665373157116004199e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,4.448357183344523236e+00
1.400000000000000133e+00,1.005422611401316502e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.573892550353924946e+00
1.600000000000000089e+00,1.023349597085633000e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-6.274169457783507653e+00
1.800000000000000044e+00,1.136802237606043153e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-9.984838432373519979e+00
2.000000000000000000e+00,1.013961704112896323e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,2.334436434023190898e+00
2.200000000000000178e+00,9.805990224939774569e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-4.405676584311652988e+00
2.400000000000000355e+00,1.017339881704802718e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,1.875790180584589351e+00
2.600000000000000089e+00,1.060064411730226919e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,1.755714854573751538e+00
2.800000000000000266e+00,9.508604017083048809e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-3.932267090485521699e+00
3.000000000000000000e+00,1.201332810962645548e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,1.392854190608135312e+00
3.200000000000000178e+00,8.609362843406096477e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,1.556623717234305815e+00
3.400000000000000355e+00,9.387423575755834415e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,4.651753821659836419e+00
3.600000000000000089e+00,9.695029324300862283e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,5.099681539897236604e+00
3.800000000000000266e+00,1.006230691456788673e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,1.818114375035069230e-01
4.000000000000000000e+00,8.479595691836443461e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,9.103333092660466974e+00
4.200000000000000178e+00,9.173283689839573096e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-5.395258733535408524e+00
4.400000000000000355e+00,9.492098131166460950e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-6.108048508435588886e+00
4.600000000000000533e+00,9.713236084997798336e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-9.369115737490618656e+00
4.800000000000000711e+00,7.744831948874832950e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-1.757147272404164795e+00
5.000000000000000000e+00,1.026879162633324460e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-5.067452236822889589e+00
5.200000000000000178e+00,7.818169606262854732e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-8.379904282954102612e+00
5.400000000000000355e+00,1.003925943077809801e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-1.838726232852867071e+00
5.600000000000000533e+00,9.788429617721050580e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-7.443017985846395845e+00
5.800000000000000711e+00,9.496844106299374699e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-9.682113243019143667e+00
6.000000000000000000e+00,8.542345520548215720e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-9.844925818112763238e+00
6.200000000000000178e+00,7.447183702711189790e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,3.785469507840787173e+00
