t,S,theta,kappa,sigma,I
0.000000000000000000e+00,7.997630070757070220e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,8.790252322346741920e+00
2.000000000000000111e-01,7.074509395503811859e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,9.809573783690037629e+00
4.000000000000000222e-01,9.528270975085033623e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-9.415136579158414065e+00
6.000000000000000888e-01,7.186295618211606673e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,8.255945264812993400e+00
8.000000000000000444e-01,8.741758478488754758e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-6.649892568608349208e+00
1.000000000000000000e+00,8.635468376394100920e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-4.006126212048986446e+00
1.200000000000000178e+00,8.016887751433247056e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-1.104782667505572746e+00
1.400000000000000133e+00,1.089615200869420431e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,3.549263418487143440e+00
1.600000000000000089e+00,8.480776080343928047e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-4.466455083048785468e+00
1.800000000000000044e+00,8.984633962531686224e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,3.239146280167886971e+00
2.000000000000000000e+00,1.032955731745373917e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,3.281686134078341865e+00
2.200000000000000178e+00,8.005647316893174104e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-3.927398414722560460e+00
2.400000000000000355e+00,9.631032501661779266e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-1.908673746647146174e+00
2.600000000000000089e+00,7.658747007017253638e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,7.997600545006896766e+00
2.800000000000000266e+00,1.055241590594006684e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,7.261610345493956231e-01
3.000000000000000000e+00,9.321767306542323439e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-9.327037110223290739e+00
3.200000000000000178e+00,1.021592696213979856e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,8.057380551201092089e-01
3.400000000000000355e+00,8.682698328679213651e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-9.484224723154518699e+00
3.600000000000000089e+00,9.705152650917616697e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,5.258359338164481755e+00
3.800000000000000266e+00,9.227147616629547411e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-7.459186133697055965e+00
4.000000000000000000e+00,9.699056995016127614e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-5.328697751107343450e+00
4.200000000000000178e+00,8.579461613837486844e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,1.769148409100662178e+00
4.400000000000000355e+00,9.229229633918029085e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-2.370738285763207998e+00
4.600000000000000533e+00,9.169033368787038452e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,2.573287541612543805e+00
