t,S,theta,kappa,sigma,I
0.000000000000000000e+00,1.228712758994077392e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,2.112323946802781904e+00
2.000000000000000111e-01,1.008218698536381686e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.723052087657418241e-01
4.000000000000000222e-01,1.117392017661914538e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,3.293063978132115821e+00
6.000000000000000888e-01,9.241733609117533943e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,6.014886824222742234e+00
8.000000000000000444e-01,1.001327603588110682e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,2.500946468712479387e+00
1.000000000000000000e+00,1.111932586802865552e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-2.793226848476457747e+00
1.200000000000000178e+00,1.198841967405971154e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,4.569632485689826495e+00
1.400000000000000133e+00,1.042380475199891299e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-8.109188919655034411e+00
1.600000000000000089e+00,1.229863215504368279e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.330587401088905608e+00
1.800000000000000044e+00,1.038184905119783785e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,5.921864893979787325e+00
2.000000000000000000e+00,1.208923069439603815e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,5.036145493478283441e-01
2.200000000000000178e+00,1.177857190840317259e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-1.127107226672059426e-01
2.400000000000000355e+00,1.060512997033641991e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,1.709525912700682326e+00
2.600000000000000089e+00,1.127748395894168087e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-3.269530158611370751e+00
2.800000000000000266e+00,1.100125328811753178e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.911945949226915076e+00
3.000000000000000000e+00,1.066827440316960862e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-6.873783298542317510e-01
3.200000000000000178e+00,1.077712017176662096e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,2.365832907342415581e-01
3.400000000000000355e+00,9.789741402164369166e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,6.615718481130361539e-01
3.600000000000000089e+00,1.174961122789024870e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-8.155629479035100715e+00
3.800000000000000266e+00,9.218758503314210540e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.376068998083802342e-01
4.000000000000000000e+00,1.055586687272126678e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,2.021026652254331424e+00
4.200000000000000178e+00,9.765496295681329597e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,8.239760458722578562e+00
4.400000000000000355e+00,9.467955139011282606e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-1.733690499560907483e+00
4.600000000000000533e+00,1.064776351762709128e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,2.669700000706395571e+00
4.800000000000000711e+00,9.742683371707380191e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,8.448821689574046445e-01
5.000000000000000000e+00,8.542590846649884551e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,5.962326034308681244e+00
5.200000000000000178e+00,1.019976360496857692e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.280395167763000330e+00
5.400000000000000355e+00,1.072311956681617051e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-9.465260362760268720e+00
5.600000000000000533e+00,8.911331627383094478e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,1.707399970918379140e+00
5.800000000000000711e+00,1.101023738327728596e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-8.623154482507890961e+00
6.000000000000000000e+00,1.167556028668848667e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-2.096514996998532609e+00
6.200000000000000178e+00,8.724801086239826198e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,6.657806550660264833e+00
6.400000000000000355e+00,8.953222142042895904e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,5.283344453353272741e+00
6.600000000000000533e+00,1.047355651340343030e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.969351179497067506e+00
6.800000000000000711e+00,1.095869632229525159e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,3.898948304269023168e+00
7.000000000000000000e+00,9.187500667772487972e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.654901804626468298e+00
7.200000000000000178e+00,9.280707132105554535e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,8.742958808695398432e+00
7.400000000000000355e+00,1.091452252998867278e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,4.328540956825859709e+00
7.600000000000000533e+00,8.982817045008346657e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-8.451361735465450664e+00
7.800000000000000711e+00,9.317552658859055148e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-3.445362630874964083e-01
8.000000000000000000e+00,9.139697209928423494e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,6.130789104389769761e+00
8.200000000000001066e+00,1.057052907958428767e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-1.367513253833552156e+00
8.400000000000000355e+00,9.032909991456453680e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,5.102479979578005143e+00
8.599999999999999645e+00,1.116747156735612423e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,4.065110161920674869e+00
8.800000000000000711e+00,1.138992524055095101e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,1.790070091743212188e+00
9.000000000000000000e+00,1.027035491602554584e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-6.102538414828131863e+00
9.200000000000001066e+00,1.034044954059950561e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.687690046464279447e+00
9.400000000000000355e+00,1.126591759450593200e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-5.734268719155721783e-02
9.600000000000001421e+00,9.711043676554494963e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,6.694619455312643908e+00
9.800000000000000711e+00,1.012459834315998730e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,9.460581819128520920e+00
1.000000000000000000e+01,1.269437806150509829e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,2.994108166138282456e+00
1.020000000000000107e+01,1.081048890572459342e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-9.890322949538671082e+00
1.040000000000000036e+01,1.027347752120755908e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-3.263095243320695005e+00
1.060000000000000142e+01,1.082662639061096277e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,6.011825974308251830e+00
1.080000000000000071e+01,1.104002055685641359e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-9.215688880078666045e+00
1.100000000000000000e+01,9.922982950665211188e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,8.434752870929880686e+00
