t,S,theta,kappa,sigma,I
0.000000000000000000e+00,9.852666000798271373e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,6.264747113982053861e+00
2.000000000000000111e-01,1.019600205715502250e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-3.580224001965024883e+00
4.000000000000000222e-01,1.116989101736984624e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-6.141359121410381761e+00
6.000000000000000888e-01,1.235352337379652443e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-8.068570278255561945e+00
8.000000000000000444e-01,1.108806651051049474e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.288880083180373504e-01
1.000000000000000000e+00,1.110778374543915037e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,8.383885852724532128e+00
1.200000000000000178e+00,1.182250650731314856e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,4.111789609009584012e-01
1.400000000000000133e+00,9.449414782465772600e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,3.660741450196489666e-01
1.600000000000000089e+00,1.059491363117660123e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,5.175136250835929985e+00
1.800000000000000044e+00,1.103120890532331533e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,5.547846639130399993e+00
2.000000000000000000e+00,1.010011860355743307e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,6.210357434217421257e+00
2.200000000000000178e+00,1.194546931126143630e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.801017798516214796e+00
2.400000000000000355e+00,1.159540632632368951e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-3.619350568520594003e+00
2.600000000000000089e+00,1.034671918574140648e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-8.780523240952632591e+00
2.800000000000000266e+00,1.184884938735959459e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,1.808038347225897624e+00
3.000000000000000000e+00,9.528141109984572532e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-1.130456810125892275e+00
3.200000000000000178e+00,1.189034406823055390e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,9.473735039789129786e+00
3.400000000000000355e+00,1.236292996174283676e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.561027984530518609e+00
3.600000000000000089e+00,1.028443490875047717e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,9.066305556080823891e+00
3.800000000000000266e+00,1.079127129073719438e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-3.913434748604760927e+00
4.000000000000000000e+00,9.869452783054173395e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-1.769898392083728567e+00
4.200000000000000178e+00,1.211920217001141387e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,5.155860590751142780e+00
4.400000000000000355e+00,1.105945969823479036e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,8.846476277408513056e+00
4.600000000000000533e+00,1.158627610751460812e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-8.368731921858076461e+00
4.800000000000000711e+00,1.218798456516949846e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,4.791835680778294915e+00
5.000000000000000000e+00,1.265526547867090956e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-8.434325348738603623e+00
5.200000000000000178e+00,9.354560308556397752e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-9.596512344777931247e+00
5.400000000000000355e+00,1.056573531795528265e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-5.235534347858166626e+00
5.600000000000000533e+00,1.005712802978693698e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,1.297644001444783868e+00
5.800000000000000711e+00,1.064656698469903739e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.037425981199731950e-01
6.000000000000000000e+00,1.136519023633681291e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,4.580269685826824144e+00
6.200000000000000178e+00,1.063339908913877085e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,1.430478177565820630e+00
6.400000000000000355e+00,1.095487393986777303e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-9.576837030697490150e+00
6.600000000000000533e+00,1.034781562506822405e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-8.018718918885333835e+00
6.800000000000000711e+00,1.010856886859232695e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-9.660810298243527328e+00
7.000000000000000000e+00,9.666824903083020004e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-8.665985976912082833e+00
7.200000000000000178e+00,1.088477565429237792e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,6.781786419341656824e+00
7.400000000000000355e+00,9.568686113545699090e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,2.051434714127308823e+00
7.600000000000000533e+00,1.138598974439353650e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.451520830784616578e+00
7.800000000000000711e+00,9.189836849685211195e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-9.492208308136078188e+00
8.000000000000000000e+00,8.855331915038872070e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,6.066358538657571131e+00
8.200000000000001066e+00,1.090505695451895463e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.665679569175916086e+00
