t,S,theta,kappa,sigma,I
0.000000000000000000e+00,9.156283367949008545e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-8.524559986759175700e+00
2.000000000000000111e-01,8.095903301667899399e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,1.812900011133532274e+00
4.000000000000000222e-01,9.905639575144109532e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,5.275319028527594156e+00
6.000000000000000888e-01,1.034513344258658485e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-7.833783908810890040e+00
8.000000000000000444e-01,9.311834667479342853e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-5.299659319389551371e+00
1.000000000000000000e+00,9.419499268290779659e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-6.659255949279668130e+00
1.200000000000000178e+00,9.905129366468861107e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-3.381695288122301690e-01
1.400000000000000133e+00,9.088620606024838677e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,1.018881032620759797e+00
1.600000000000000089e+00,8.751601382554212716e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,9.640096639546690938e+00
1.800000000000000044e+00,8.014793096565294706e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,4.200060955345264802e+00
2.000000000000000000e+00,8.244975016010613889e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-2.920795941484152891e+00
2.200000000000000178e+00,1.088847455039765322e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-1.422296796635073690e+00
2.400000000000000355e+00,8.184218697677755339e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-2.661722354156596637e+00
2.600000000000000089e+00,9.151133801092893316e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,8.696965878708738273e+00
2.800000000000000266e+00,7.999432666210390952e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,3.879024185230743882e-01
3.000000000000000000e+00,8.209304624906730297e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-7.708972562755985081e+00
3.200000000000000178e+00,8.551214017576195259e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-9.705212168420020546e+00
3.400000000000000355e+00,1.002648695490128583e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-2.463438574008140591e+00
3.600000000000000089e+00,9.346863118507366952e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-2.916165501431258633e+00
3.800000000000000266e+00,9.688443305164032848e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-6.882201363196447375e+00
4.000000000000000000e+00,9.564806295023970950e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-1.581889996164703049e+00
4.200000000000000178e+00,9.954315013430474757e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-9.729195096510210305e-01
4.400000000000000355e+00,8.949243742273380597e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-5.205771605253730172e+00
4.600000000000000533e+00,1.042961457457417751e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,5.074791048216431122e+00
4.800000000000000711e+00,1.022453132082081328e+00,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,1.178286468398752618e+00
5.000000000000000000e+00,7.513377991687092416e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-6.706409834194692721e+00
5.200000000000000178e+00,8.970137076243340779e-01,9.000000000000000222e-01,5.000000000000000000e+00,2.000000000000000111e-01,-5.052337965023276922e+00
