t,S,theta,kappa,sigma,I
0.000000000000000000e+00,9.447087429318210550e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,1.311083964661596823e+00
2.000000000000000111e-01,8.740751571813183407e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,4.984145287140089309e+00
4.000000000000000222e-01,8.905498536718723379e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-6.124843831928654225e+00
6.000000000000000888e-01,1.038383646429087870e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,9.079086941545380540e+00
8.000000000000000444e-01,1.217423891925805357e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-6.092473935893436554e+00
1.000000000000000000e+00,8.795818110678248480e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.459238236732129934e+00
1.200000000000000178e+00,8.806374100811655836e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,9.907602228844233139e+00
1.400000000000000133e+00,1.078438768521366775e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,2.038141816115139449e+00
1.600000000000000089e+00,1.077142986239934430e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,2.642249674453436725e+00
1.800000000000000044e+00,9.187742465566957062e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.602897602552815215e+00
2.000000000000000000e+00,1.058290205412525831e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-3.063971306727591326e+00
2.200000000000000178e+00,9.215525910924913244e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,2.138301347920512185e+00
2.400000000000000355e+00,9.505210395718667327e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,1.975389653714213267e+00
2.600000000000000089e+00,9.610448072644168782e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-6.967309750810812830e-01
2.800000000000000266e+00,9.428692258613499133e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-4.165736064109422543e+00
3.000000000000000000e+00,1.158025931734440794e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-6.497813810683680913e+00
3.200000000000000178e+00,1.068037492611445982e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,6.535906670522440010e+00
3.400000000000000355e+00,1.042655555524254929e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,3.955190664318138261e+00
3.600000000000000089e+00,9.162401789156606746e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-9.413233897321681809e+00
3.800000000000000266e+00,1.203308811740348094e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,8.814030551252969303e-01
