t,S,theta,kappa,sigma,I
0.000000000000000000e+00,1.100275266474092906e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.428170810945864844e+00
2.000000000000000111e-01,1.044868129000196211e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.148859298800687156e-01
4.000000000000000222e-01,9.855107837272794047e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-2.564536286179752267e+00
6.000000000000000888e-01,1.156548557825789914e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-6.977180767758097701e+00
8.000000000000000444e-01,1.127663224069968217e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,9.374095188167856918e+00
1.000000000000000000e+00,9.976792146164470410e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,4.397440057623249743e+00
1.200000000000000178e+00,9.748747304181591966e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-4.037921838892479798e-01
1.400000000000000133e+00,1.075861431496726750e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.491946267041974750e+00
1.600000000000000089e+00,1.072783728622355159e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,5.519858460217911045e+00
1.800000000000000044e+00,1.070888648604801485e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,4.205075381049013572e+00
2.000000000000000000e+00,1.135500501866590684e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,6.898256603945359444e+00
2.200000000000000178e+00,1.131685093592625702e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-8.913490947214985027e+00
2.400000000000000355e+00,9.227675423112804420e-01,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,2.703880544475618208e+00
2.600000000000000089e+00,1.215161796891155888e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,1.633097758091576424e+00
2.800000000000000266e+00,1.026047704917768311e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,9.036960988753445889e+00
3.000000000000000000e+00,1.172055262081331151e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-5.027234142390677007e+00
3.200000000000000178e+00,1.174741131033592900e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,3.437178879754387850e+00
