t,S,theta,kappa,sigma,I
0.000000000000000000e+00,9.383334185218255019e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,9.380380075056567790e+00
2.000000000000000111e-01,8.674948791921069935e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-2.151179341362330355e+00
4.000000000000000222e-01,1.066175600972127047e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-1.934050960734154501e+00
6.000000000000000888e-01,1.073317285271770505e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-4.540375776772059169e+00
8.000000000000000444e-01,1.071981860617015281e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.123638860260545158e+00
1.000000000000000000e+00,1.087746687220817243e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-6.335435237292140087e+00
1.200000000000000178e+00,8.799950809021421794e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-5.349753409640904955e+00
1.400000000000000133e+00,1.053413210247097664e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-3.100974140395933887e+00
1.600000000000000089e+00,9.634771962427166603e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,5.225486745363790320e+00
1.800000000000000044e+00,9.393734275554307400e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,9.594159043656937058e+00
2.000000000000000000e+00,1.027033547981589079e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,1.926097581458225960e+00
2.200000000000000178e+00,1.327579368769926660e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,1.457864266782058493e+00
2.400000000000000355e+00,1.118736718331402979e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-5.165720336779086708e+00
2.600000000000000089e+00,1.204622492725123450e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,8.950599204222768890e-01
2.800000000000000266e+00,1.006225091762920076e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,4.246876974807992866e+00
3.000000000000000000e+00,1.081706838045206398e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,7.518474745831799311e+00
3.200000000000000178e+00,1.033022284754315345e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-9.922011034580865640e+00
3.400000000000000355e+00,1.067283726654205900e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,5.465967105484605071e+00
3.600000000000000089e+00,1.175328861602902508e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-6.496221587656290097e+00
3.800000000000000266e+00,1.124580954813569678e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,5.169731310957297765e+00
4.000000000000000000e+00,1.115412297196825220e+00,1.100000000000000089e+00,5.000000000000000000e+00,2.000000000000000111e-01,-8.418982349249187536e+00
4.200000000000000178e+00,9.042682445315497475e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,8.860297957436202410e+00
4.400000000000000355e+00,1.075548713850906113e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-9.058265868481576888e+00
4.600000000000000533e+00,9.825417562923364212e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-3.677208376697072012e+00
4.800000000000000711e+00,1.041019092683522773e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-8.609265988322240659e+00
5.000000000000000000e+00,1.089644466791784172e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.931241557683581078e+00
5.200000000000000178e+00,9.647092879982736013e-01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000111e-01,-7.652622653260201524e+00
